account_id,ym,ending_balance
A000647,2024-01,3716.6
A000647,2024-03,3421.57
A000647,2024-04,3389.51
A000647,2024-05,4953.99
A000647,2024-06,4800.37
A000647,2024-07,5566.08
A000647,2024-08,5367.51
A000647,2024-10,5367.22
A000647,2024-11,5323.87
A000647,2024-12,5335.11
A000647,2025-01,5251.14
A000647,2025-03,5127.95
A000647,2025-04,5038.17
A000647,2025-05,5019.03
A000647,2025-06,4988.87
A000647,2025-07,4620.01
A000647,2025-08,4327.13
A000647,2025-10,4324.53
A000648,2023-08,-94.45
A000648,2024-08,-197.29
A000649,2022-10,0.73
A000649,2022-11,71.59
A000649,2023-02,36.04
A000649,2023-03,-134.7
A000649,2023-04,-187.74
A000649,2023-05,-214.56
A000649,2023-06,-291.45
A000649,2023-08,-319.07
A000649,2023-09,-465.16
A000649,2023-10,-745.76
A000649,2023-11,-711.99
A000649,2023-12,-1168.46
A000649,2024-03,-1417.9
A000649,2024-04,-1476.97
A000649,2024-05,-1618.32
A000649,2024-06,-1627.48
A000649,2024-07,-1705.86
A000649,2024-08,-1742.92
A000649,2024-09,-1972.78
A000649,2024-10,-1997.78
A000649,2024-11,-2053.93
A000649,2024-12,-2135.46
A000649,2025-01,-2173.2
A000649,2025-03,-2183.74
A000649,2025-04,-2360.51
A000649,2025-06,-2370.51
A000649,2025-08,-2446.94
A000649,2025-09,-2431.2
A000649,2025-10,-2469.69
A000650,2023-03,-62.31
A000650,2023-08,136.9
A000650,2024-10,118.79
A000650,2025-03,55.54
A000650,2025-08,40.54
A000651,2022-08,-99.85
A000651,2022-09,2287.21
A000651,2022-10,2182.66
A000651,2022-11,2131.12
A000651,2022-12,2023.34
A000651,2023-01,1938.85
A000651,2023-02,1501.36
A000651,2023-03,1463.28
A000651,2023-04,3921.2
A000651,2023-05,3847.89
A000651,2023-06,3706.05
A000651,2023-07,3119.33
A000651,2023-08,2984.4
A000651,2023-09,2948.46
A000651,2023-10,2811.04
A000651,2023-11,2617.94
A000651,2023-12,2607.94
A000651,2024-03,2289.07
A000651,2024-04,1904.24
A000651,2024-05,1850.4
A000651,2024-06,1798.21
A000651,2024-07,5564.63
A000651,2024-08,5541.56
A000651,2024-09,5420.77
A000651,2024-10,5347.96
A000651,2024-12,5297.32
A000651,2025-02,5099.54
A000651,2025-03,5101.15
A000651,2025-05,5033.57
A000651,2025-06,4812.06
A000651,2025-07,4743.13
A000651,2025-08,4574.81
A000651,2025-09,4510.89
A000652,2024-07,-163.07
A000652,2024-09,-343.62
A000652,2024-11,-375.55
A000652,2025-03,-455.24
A000652,2025-07,-542.13
A000652,2025-08,-659.92
A000653,2024-05,-98.93
A000653,2024-06,-324.15
A000653,2024-07,-902.82
A000653,2024-08,-1366.61
A000653,2024-09,-2091.19
A000653,2024-10,-2488.27
A000653,2024-11,-2897.71
A000653,2024-12,-3231.36
A000653,2025-01,-3466.19
A000653,2025-02,-3860.49
A000653,2025-03,-3979.85
A000653,2025-04,-4489.76
A000653,2025-05,-5097.7
A000653,2025-06,-5249.1
A000653,2025-07,-888.85
A000653,2025-08,80.51
A000653,2025-09,-153.15
A000653,2025-10,-220.72
A000654,2024-06,-25.67
A000654,2024-07,1282.92
A000654,2024-09,1254.49
A000654,2024-10,1028.68
A000654,2024-11,4814.43
A000654,2025-01,4806.39
A000654,2025-02,4741.77
A000654,2025-03,4710.54
A000654,2025-04,4136.29
A000654,2025-05,3191.26
A000654,2025-06,2927.22
A000654,2025-07,2866.41
A000654,2025-08,2615.44
A000654,2025-09,2121.97
A000654,2025-10,2110.13
A000655,2022-03,1445.48
A000655,2022-04,1271.07
A000655,2022-05,1114.57
A000655,2022-06,1056.81
A000655,2022-07,867.12
A000655,2022-08,521.94
A000655,2022-09,396.05
A000655,2022-10,310.44
A000655,2022-12,1789.71
A000655,2023-01,1776.19
A000655,2023-02,3074.32
A000655,2023-03,2978.15
A000655,2023-04,2953.15
A000655,2023-05,2966.25
A000655,2023-06,2881.31
A000655,2023-07,2709.87
A000655,2023-08,2196.33
A000655,2023-09,2091.84
A000655,2023-11,2016.92
A000655,2023-12,1970.63
A000655,2024-01,1480.44
A000655,2024-02,628.5
A000655,2024-03,429.04
A000655,2024-05,339.42
A000655,2024-06,2458.49
A000655,2024-07,2387.47
A000655,2024-08,2068.98
A000655,2024-09,1891.74
A000655,2024-11,1897.6
A000655,2024-12,3505.31
A000655,2025-01,3304.81
A000655,2025-02,5243.62
A000655,2025-03,5027.25
A000655,2025-04,4970.97
A000655,2025-05,4965.97
A000655,2025-06,4840.21
A000655,2025-07,6241.36
A000655,2025-08,6153.18
A000655,2025-09,7762.61
A000655,2025-10,7766.26
A000656,2022-05,2666.38
A000656,2025-03,2558.43
A000657,2023-09,10.07
A000657,2023-11,1789.16
A000657,2024-02,1751.77
A000657,2024-03,3648.83
A000657,2024-04,3620.97
A000657,2024-05,3436.9
A000657,2024-09,5028.29
A000657,2025-01,4892.1
A000657,2025-06,4817.69
A000657,2025-08,4766.93
A000657,2025-09,4667.63
A000658,2024-02,-88.13
A000658,2024-03,-119.48
A000658,2024-05,-133.0
A000658,2025-03,-229.49
A000658,2025-06,-255.73
A000658,2025-09,-391.31
A000659,2024-01,-649.4
A000659,2024-02,-732.53
A000659,2024-03,-897.34
A000659,2024-04,-895.02
A000659,2024-05,-1724.44
A000659,2024-07,252.57
A000659,2024-08,153.22
A000659,2024-09,15.42
A000659,2024-10,1718.77
A000659,2024-11,3139.82
A000659,2024-12,3108.05
A000659,2025-01,2950.9
A000659,2025-02,2855.67
A000659,2025-03,2791.92
A000659,2025-04,2604.5
A000659,2025-05,4905.6
A000659,2025-06,4739.48
A000659,2025-07,9240.06
A000659,2025-08,8960.84
A000659,2025-09,8795.77
A000660,2024-02,-29.44
A000660,2024-04,-73.7
A000660,2024-07,-128.75
A000660,2024-08,-198.82
A000660,2024-10,-272.09
A000660,2024-11,1912.39
A000660,2024-12,1924.46
A000660,2025-08,1886.12
A000660,2025-09,3438.81
A000661,2023-02,-55.84
A000661,2023-03,-566.88
A000661,2023-04,-743.2
A000661,2023-05,-665.59
A000661,2023-06,-392.4
A000661,2023-07,-449.52
A000661,2023-08,-506.56
A000661,2023-09,1043.9
A000661,2023-10,1003.99
A000661,2023-11,923.32
A000661,2024-01,873.36
A000661,2024-04,3101.05
A000661,2024-05,3039.68
A000661,2024-06,2788.93
A000661,2024-07,2575.71
A000661,2024-08,1849.62
A000661,2024-09,4164.45
A000661,2024-10,5952.98
A000661,2024-11,5871.06
A000661,2024-12,8333.19
A000661,2025-01,8206.93
A000661,2025-02,8176.53
A000661,2025-03,7958.11
A000661,2025-04,7814.12
A000661,2025-05,7103.26
A000661,2025-07,6930.37
A000661,2025-08,6905.7
A000661,2025-09,6580.98
A000661,2025-10,6534.27
A000662,2023-12,8.41
A000662,2024-01,1626.57
A000662,2024-02,908.27
A000662,2024-03,2789.82
A000662,2024-04,2697.49
A000662,2024-05,2592.84
A000662,2024-06,2080.28
A000662,2024-07,1992.14
A000662,2024-08,3178.46
A000662,2024-09,2943.22
A000662,2024-10,2608.43
A000662,2024-11,2651.84
A000662,2024-12,2555.02
A000662,2025-01,4411.25
A000662,2025-02,5358.75
A000662,2025-03,4992.75
A000662,2025-04,4872.79
A000662,2025-05,4541.7
A000662,2025-06,4433.78
A000662,2025-07,4384.91
A000662,2025-08,4065.75
A000662,2025-09,3866.68
A000662,2025-10,3851.68
A000663,2025-01,-474.13
A000663,2025-04,-518.16
A000663,2025-05,-627.12
A000663,2025-08,-686.18
A000664,2024-11,-95.68
A000664,2024-12,4313.65
A000664,2025-01,3947.24
A000664,2025-02,5694.49
A000664,2025-03,5677.81
A000664,2025-04,4984.83
A000664,2025-05,4206.8
A000664,2025-06,3972.43
A000664,2025-07,3893.94
A000664,2025-08,5484.41
A000664,2025-09,5219.43
A000664,2025-10,5076.34
A000665,2024-11,-535.92
A000665,2024-12,-619.76
A000665,2025-01,-696.03
A000665,2025-02,1215.73
A000665,2025-03,3109.25
A000665,2025-04,4847.53
A000665,2025-05,4174.18
A000665,2025-06,4195.81
A000665,2025-07,5624.76
A000665,2025-08,5247.15
A000665,2025-09,4870.18
A000666,2022-08,-79.93
A000666,2022-09,-252.71
A000666,2022-10,1942.61
A000666,2022-11,1865.37
A000666,2022-12,1513.71
A000666,2023-01,1354.48
A000666,2023-03,1246.75
A000666,2023-04,1143.04
A000666,2023-05,940.0
A000666,2023-06,744.91
A000666,2023-07,-347.97
A000666,2023-09,-429.2
A000666,2023-10,-701.06
A000666,2023-11,-703.33
A000666,2023-12,363.37
A000666,2024-01,2087.53
A000666,2024-02,1698.23
A000666,2024-03,1525.79
A000666,2024-04,703.41
A000666,2024-05,2806.48
A000666,2024-06,2722.87
A000666,2024-07,2684.84
A000666,2024-08,2627.49
A000666,2024-09,2547.75
A000666,2024-10,2249.33
A000666,2024-11,2212.92
A000666,2024-12,2146.76
A000666,2025-01,1170.87
A000666,2025-02,1088.82
A000666,2025-03,2526.82
A000666,2025-04,2592.46
A000666,2025-05,4257.82
A000666,2025-06,5916.17
A000666,2025-07,7438.03
A000666,2025-08,7157.42
A000666,2025-09,7010.29
A000667,2022-08,11.94
A000667,2022-10,-20.26
A000667,2023-06,-79.63
A000667,2023-07,-122.69
A000667,2024-06,-135.5
A000667,2024-08,1315.13
A000667,2024-09,834.8
A000667,2024-10,2606.91
A000667,2024-11,2167.91
A000667,2025-01,2007.53
A000667,2025-05,1966.28
A000667,2025-06,1943.82
A000667,2025-07,1838.57
A000668,2023-02,-223.97
A000668,2023-03,1803.49
A000668,2023-04,1720.45
A000668,2023-05,1569.76
A000668,2023-06,1516.53
A000668,2023-07,1389.89
A000668,2023-08,1241.42
A000668,2023-09,1261.96
A000668,2023-10,1139.08
A000668,2023-11,746.29
A000668,2023-12,373.9
A000668,2024-01,1544.74
A000668,2024-02,1400.87
A000668,2024-03,1318.72
A000668,2024-04,1220.38
A000668,2024-05,3747.13
A000668,2024-06,3666.51
A000668,2024-07,2620.51
A000668,2024-08,2543.46
A000668,2024-09,2390.98
A000668,2024-10,1631.37
A000668,2024-11,3179.14
A000668,2024-12,2390.64
A000668,2025-01,2350.2
A000668,2025-02,2248.27
A000668,2025-03,1680.87
A000668,2025-05,1445.72
A000668,2025-06,1359.9
A000668,2025-07,3047.83
A000668,2025-08,2916.65
A000668,2025-09,2680.17
A000668,2025-10,2619.75
A000669,2023-04,-12.38
A000669,2023-05,-71.54
A000669,2023-06,-199.78
A000669,2023-07,1443.13
A000669,2023-08,4819.88
A000669,2023-09,4769.44
A000669,2023-10,4663.34
A000669,2023-11,4573.03
A000669,2024-01,4495.56
A000669,2024-02,4470.04
A000669,2024-04,4399.44
A000669,2024-05,4311.98
A000669,2024-06,4067.31
A000669,2024-07,3786.05
A000669,2024-08,3781.05
A000669,2024-09,3657.37
A000669,2024-10,3531.64
A000669,2024-11,3348.45
A000669,2024-12,4218.97
A000669,2025-01,3818.21
A000669,2025-02,3708.31
A000669,2025-03,3595.24
A000669,2025-04,5061.73
A000669,2025-05,5056.73
A000669,2025-06,4867.63
A000669,2025-07,4604.62
A000669,2025-08,4352.77
A000669,2025-09,4275.43
A000670,2023-07,2.54
A000670,2023-10,-81.9
A000670,2024-08,-595.69
A000670,2024-11,-628.43
A000670,2025-05,-695.19
A000671,2023-04,1939.28
A000671,2023-06,4185.3
A000671,2023-07,4143.7
A000671,2023-09,3763.34
A000671,2023-10,3214.45
A000671,2023-11,4850.9
A000671,2024-01,4869.85
A000671,2024-02,4837.73
A000671,2024-03,4866.01
A000671,2024-04,4858.97
A000671,2024-06,4811.4
A000671,2024-07,4631.79
A000671,2024-08,4558.41
A000671,2024-11,4481.71
A000671,2024-12,4438.03
A000671,2025-01,4338.52
A000671,2025-02,4328.52
A000671,2025-03,4294.26
A000671,2025-04,4233.59
A000671,2025-05,6882.56
A000672,2022-04,-95.6
A000672,2022-05,-154.63
A000672,2022-06,-274.05
A000672,2022-08,-497.64
A000672,2022-09,-559.93
A000672,2022-10,-559.14
A000672,2022-11,-651.67
A000672,2022-12,1185.17
A000672,2023-01,964.84
A000672,2023-02,935.57
A000672,2023-03,903.23
A000672,2023-04,949.56
A000672,2023-05,915.34
A000672,2023-06,897.08
A000672,2023-09,908.16
A000672,2023-10,725.99
A000672,2023-12,820.94
A000672,2024-02,739.89
A000672,2024-03,489.83
A000672,2024-05,276.66
A000672,2024-08,218.06
A000672,2024-09,157.75
A000672,2024-10,48.81
A000672,2024-11,-102.22
A000672,2024-12,-166.76
A000672,2025-01,-275.34
A000672,2025-04,-330.23
A000672,2025-09,-423.7
A000673,2022-03,-112.78
A000673,2022-04,1984.05
A000673,2022-05,1829.62
A000673,2022-06,1821.72
A000673,2022-07,4370.83
A000673,2022-08,4281.44
A000673,2022-09,3618.62
A000673,2022-10,3581.32
A000673,2022-11,4542.57
A000673,2022-12,4522.05
A000673,2023-01,4363.81
A000673,2023-02,4029.19
A000673,2023-03,4008.22
A000673,2023-04,5767.76
A000673,2023-05,5541.21
A000673,2023-06,5386.67
A000673,2023-08,7088.83
A000673,2023-09,6767.37
A000673,2023-10,6542.77
A000673,2023-11,7605.22
A000673,2023-12,7579.37
A000673,2024-01,7486.63
A000673,2024-02,7243.14
A000673,2024-03,7218.91
A000673,2024-04,7186.5
A000673,2024-05,7083.68
A000673,2024-06,6862.66
A000673,2024-07,6392.77
A000673,2024-08,5869.66
A000673,2024-09,5781.67
A000673,2024-10,7950.23
A000673,2024-12,7971.68
A000673,2025-01,7983.1
A000673,2025-02,9818.76
A000673,2025-03,13478.59
A000673,2025-04,13392.1
A000673,2025-05,14378.19
A000673,2025-06,14219.93
A000673,2025-07,14060.75
A000673,2025-08,13926.52
A000673,2025-09,13950.71
A000673,2025-10,13895.22
A000674,2022-05,-82.65
A000674,2022-12,-114.72
A000674,2024-02,-154.06
A000674,2024-06,-265.29
A000675,2023-04,7.57
A000675,2023-12,-41.73
A000675,2024-05,245.14
A000675,2024-10,163.46
A000676,2022-09,-41.33
A000676,2022-10,-245.07
A000676,2022-11,-368.25
A000676,2022-12,-454.96
A000676,2023-01,-491.91
A000676,2023-03,1608.8
A000676,2023-04,4357.02
A000676,2023-05,6511.73
A000676,2023-06,8243.47
A000676,2023-07,8191.72
A000676,2023-08,8215.76
A000676,2023-09,8010.18
A000676,2023-10,7930.41
A000676,2023-11,7635.63
A000676,2023-12,7545.88
A000676,2024-02,9423.93
A000676,2024-03,9217.99
A000676,2024-04,9155.72
A000676,2024-05,8941.04
A000676,2024-06,12606.05
A000676,2024-07,12456.58
A000676,2024-08,12123.6
A000676,2024-09,11051.82
A000676,2024-10,10966.1
A000676,2024-11,10850.76
A000676,2024-12,10534.49
A000676,2025-01,10498.53
A000676,2025-02,10290.25
A000676,2025-03,10293.03
A000676,2025-04,10212.94
A000676,2025-05,10260.63
A000676,2025-06,9714.38
A000676,2025-07,9714.43
A000676,2025-08,9715.52
A000676,2025-09,9716.64
A000677,2023-06,-25.86
A000677,2023-07,-95.84
A000677,2023-08,-471.65
A000677,2023-09,-556.54
A000677,2023-12,-640.17
A000677,2024-01,-642.07
A000677,2024-03,-787.53
A000677,2024-04,-902.01
A000677,2024-05,-1210.57
A000677,2024-09,-1296.11
A000677,2024-11,-1374.53
A000677,2025-02,-1503.39
A000677,2025-03,-1611.69
A000677,2025-05,-1653.73
A000677,2025-08,-2000.01
A000677,2025-09,-1982.85
A000678,2023-04,-130.36
A000678,2023-05,2240.87
A000678,2023-06,2137.36
A000678,2023-07,5548.94
A000678,2023-08,5480.92
A000678,2023-09,4829.03
A000678,2023-10,5969.24
A000678,2023-11,5956.95
A000678,2023-12,7383.94
A000678,2024-01,7200.53
A000678,2024-02,6938.32
A000678,2024-03,11376.38
A000678,2024-04,11277.83
A000678,2024-05,11626.61
A000678,2024-06,11706.64
A000678,2024-07,13778.95
A000678,2024-08,13710.75
A000678,2024-09,13453.88
A000678,2024-11,12581.59
A000678,2024-12,12520.51
A000678,2025-01,12548.59
A000678,2025-02,12472.76
A000678,2025-03,12329.14
A000678,2025-04,12243.59
A000678,2025-05,12195.56
A000678,2025-06,11961.33
A000678,2025-07,11869.73
A000678,2025-08,13898.54
A000678,2025-09,13898.54
A000678,2025-10,13824.53
A000679,2024-01,-61.05
A000679,2024-02,-159.01
A000679,2024-03,-37.46
A000679,2024-04,-145.96
A000679,2024-05,1180.48
A000679,2024-06,1071.63
A000679,2024-07,511.58
A000679,2024-08,189.85
A000679,2024-09,96.24
A000679,2024-10,78.25
A000679,2024-11,-206.63
A000679,2024-12,1884.38
A000679,2025-01,1652.51
A000679,2025-02,1364.45
A000679,2025-03,1062.37
A000679,2025-04,1052.98
A000679,2025-06,852.87
A000679,2025-07,836.96
A000679,2025-08,766.43
A000679,2025-09,760.46
A000680,2024-09,19.21
A000680,2025-01,-54.8
A000680,2025-05,-677.29
A000680,2025-06,-418.81
A000680,2025-08,-463.03
A000681,2024-01,-501.02
A000681,2024-02,-510.28
A000681,2024-03,-673.69
A000681,2024-04,-742.01
A000681,2024-05,-1085.12
A000681,2024-06,-770.71
A000681,2024-07,304.21
A000681,2024-08,44.71
A000681,2024-09,1898.73
A000681,2024-10,1651.21
A000681,2024-11,2773.12
A000681,2024-12,7581.2
A000681,2025-01,7477.76
A000681,2025-02,7428.25
A000681,2025-03,9158.54
A000681,2025-04,8746.42
A000681,2025-05,8531.25
A000681,2025-07,10360.36
A000681,2025-08,9932.67
A000681,2025-09,9792.13
A000682,2024-05,-448.38
A000682,2024-06,-504.43
A000682,2024-07,-604.67
A000682,2024-08,-845.13
A000682,2024-09,-1378.37
A000682,2024-10,-1806.01
A000682,2024-11,-1868.76
A000682,2024-12,-2140.88
A000682,2025-01,-2220.42
A000682,2025-02,-2454.51
A000682,2025-03,-2513.41
A000682,2025-04,-3106.62
A000682,2025-05,1774.83
A000682,2025-06,1410.18
A000682,2025-07,1240.28
A000682,2025-08,740.68
A000682,2025-09,1463.39
A000682,2025-10,1570.84
A000683,2022-09,-48.02
A000683,2022-11,-158.79
A000683,2023-01,-210.9
A000683,2023-03,-205.59
A000683,2023-04,-368.34
A000683,2023-05,-478.16
A000683,2023-06,-556.16
A000683,2023-08,-713.07
A000683,2023-10,-820.64
A000683,2023-11,-933.1
A000683,2024-01,-1211.75
A000683,2024-02,-1305.51
A000683,2024-03,-1388.48
A000683,2024-08,-1443.75
A000683,2024-09,-1477.6
A000683,2024-10,-1545.86
A000683,2024-11,-1647.31
A000683,2024-12,-1700.76
A000683,2025-01,-1903.25
A000683,2025-04,-1922.02
A000683,2025-05,-1926.16
A000684,2024-06,-184.0
A000684,2024-07,-962.55
A000684,2024-08,-1057.82
A000684,2024-09,-1550.75
A000684,2024-10,-1710.91
A000684,2024-11,91.77
A000684,2024-12,-15.04
A000684,2025-01,-373.96
A000684,2025-02,-726.43
A000684,2025-03,-1094.39
A000684,2025-04,-1987.2
A000684,2025-05,-3009.79
A000684,2025-06,-4047.66
A000684,2025-07,-4857.63
A000684,2025-08,-5271.87
A000684,2025-09,-3884.85
A000684,2025-10,-4112.34
A000685,2024-07,2322.66
A000685,2025-07,1921.5
A000686,2024-12,1350.14
A000686,2025-01,2379.78
A000686,2025-02,1484.88
A000686,2025-03,2437.64
A000686,2025-04,1882.8
A000686,2025-05,4108.48
A000686,2025-06,3519.36
A000686,2025-07,2617.61
A000686,2025-08,2137.26
A000686,2025-09,1506.12
A000686,2025-10,1114.68
A000687,2024-12,2.8
A000687,2025-01,-15.46
A000687,2025-02,1565.45
A000687,2025-03,1473.18
A000687,2025-04,722.54
A000687,2025-05,2735.36
A000687,2025-06,4266.98
A000687,2025-07,4203.13
A000687,2025-08,5835.08
A000687,2025-09,4970.56
A000688,2025-01,-418.24
A000688,2025-03,-445.99
A000688,2025-06,-460.99
A000688,2025-07,-514.02
A000688,2025-08,-645.36
A000688,2025-10,-939.14
A000689,2025-01,-47.83
A000689,2025-02,-292.75
A000689,2025-03,-1219.95
A000689,2025-04,-614.71
A000689,2025-05,78.87
A000689,2025-06,3124.96
A000689,2025-07,4561.21
A000689,2025-08,4070.0
A000689,2025-09,3616.24
A000689,2025-10,3514.53
A000690,2023-02,-132.93
A000690,2023-06,-211.05
A000690,2023-09,1953.98
A000690,2024-03,1907.96
A000690,2024-04,1881.6
A000690,2024-08,1846.67
A000690,2024-09,1857.83
A000690,2025-06,1707.06
A000690,2025-08,1500.5
A000691,2024-11,-131.91
A000691,2024-12,979.05
A000691,2025-01,721.54
A000691,2025-02,3651.68
A000691,2025-03,4485.04
A000691,2025-04,4058.78
A000691,2025-05,6195.73
A000691,2025-06,5595.41
A000691,2025-07,4390.37
A000691,2025-08,4149.16
A000691,2025-09,4068.46
A000692,2024-08,-53.63
A000692,2024-09,-155.65
A000692,2024-10,-150.51
A000692,2024-11,-247.61
A000692,2024-12,-904.74
A000692,2025-01,3511.57
A000692,2025-03,3283.72
A000692,2025-04,3011.65
A000692,2025-06,5702.98
A000692,2025-07,7289.34
A000692,2025-08,7006.44
A000692,2025-09,6947.88
A000693,2024-08,-451.6
A000693,2024-09,571.21
A000693,2024-10,-29.64
A000693,2024-11,-28.98
A000693,2024-12,733.97
A000693,2025-01,2575.86
A000693,2025-02,2284.59
A000693,2025-03,4795.89
A000693,2025-04,4571.93
A000693,2025-05,4067.43
A000693,2025-06,6302.06
A000693,2025-07,5604.35
A000693,2025-08,5435.11
A000693,2025-09,5307.09
A000693,2025-10,5174.27
A000694,2024-06,-465.9
A000694,2024-07,-955.57
A000694,2024-08,4397.17
A000694,2024-09,5903.32
A000694,2024-10,5566.47
A000694,2024-11,5375.38
A000694,2024-12,4608.61
A000694,2025-01,6347.82
A000694,2025-02,6107.13
A000694,2025-03,8308.44
A000694,2025-04,10443.32
A000694,2025-05,14064.05
A000694,2025-06,14866.25
A000694,2025-07,14491.26
A000694,2025-08,18559.07
A000694,2025-09,18381.3
A000694,2025-10,18197.28
A000695,2025-03,-86.71
A000695,2025-07,-149.9
A000696,2025-03,-498.82
A000696,2025-04,1530.25
A000696,2025-05,2090.14
A000696,2025-06,3951.22
A000696,2025-07,4611.17
A000696,2025-08,3731.6
A000696,2025-09,2927.64
A000696,2025-10,3084.82
A000697,2025-04,-154.75
A000697,2025-05,-189.81
A000697,2025-06,-196.07
A000697,2025-07,-615.61
A000697,2025-08,-804.62
A000698,2023-07,-35.24
A000698,2023-08,2835.94
A000698,2023-09,2574.11
A000698,2023-10,4529.29
A000698,2023-11,4356.85
A000698,2023-12,4333.97
A000698,2024-01,4106.02
A000698,2024-02,4137.44
A000698,2024-03,5306.73
A000698,2024-04,5105.33
A000698,2024-05,5001.98
A000698,2024-06,4759.28
A000698,2024-07,4588.23
A000698,2024-08,4363.44
A000698,2024-09,3961.98
A000698,2024-10,3633.46
A000698,2024-11,3605.03
A000698,2024-12,2853.08
A000698,2025-01,2738.04
A000698,2025-02,5441.59
A000698,2025-03,5428.6
A000698,2025-04,5216.65
A000698,2025-05,8261.28
A000698,2025-06,8149.03
A000698,2025-07,9793.79
A000698,2025-08,9659.35
A000698,2025-09,10309.94
A000698,2025-10,10135.88
A000699,2023-09,2183.69
A000699,2023-11,2184.08
A000699,2023-12,5007.29
A000699,2024-06,4832.56
A000699,2024-07,4747.7
A000699,2024-08,4691.75
A000699,2024-09,6847.81
A000699,2024-10,6818.81
A000699,2024-11,6765.97
A000699,2025-09,6706.64
A000700,2024-12,2285.57
A000700,2025-01,2159.71
A000700,2025-02,2142.8
A000700,2025-03,4097.25
A000700,2025-04,5965.34
A000700,2025-05,5866.76
A000700,2025-06,5490.35
A000700,2025-07,6745.89
A000700,2025-08,5956.67
A000700,2025-09,5984.8
A000701,2022-07,-186.65
A000701,2023-05,1068.07
A000701,2023-08,1006.78
A000701,2023-11,775.9
A000701,2024-09,689.85
A000702,2022-04,114.69
A000702,2022-05,-106.61
A000702,2022-06,-160.34
A000702,2022-07,-326.4
A000702,2022-08,-509.2
A000702,2022-09,741.05
A000702,2022-10,588.88
A000702,2022-11,2635.85
A000702,2022-12,2364.84
A000702,2023-01,2292.88
A000702,2023-02,2226.3
A000702,2023-03,2091.9
A000702,2023-04,1891.87
A000702,2023-05,1892.7
A000702,2023-07,1698.15
A000702,2023-08,1474.95
A000702,2023-09,1232.76
A000702,2023-10,1168.15
A000702,2023-11,1132.55
A000702,2023-12,2701.55
A000702,2024-01,2728.11
A000702,2024-02,2728.36
A000702,2024-03,4061.94
A000702,2024-04,3911.85
A000702,2024-05,3900.74
A000702,2024-06,3156.84
