transaction_id,account_id,txn_date,category,channel,amount
T0027366,A000566,2024-10-02,Online,Mobile,-55.61
T0027367,A000566,2023-09-17,ATM,Web,-69.94
T0027368,A000566,2024-02-03,Bill,Web,-145.98
T0027369,A000566,2023-12-03,Transfer,Mobile,-389.73
T0027370,A000566,2023-09-11,ATM,Mobile,-52.07
T0027371,A000566,2022-09-24,Online,Mobile,-28.77
T0027372,A000567,2023-02-15,POS,Mobile,9.13
T0027373,A000567,2023-04-13,ATM,POS,-29.7
T0027374,A000567,2024-06-04,Online,Web,-54.06
T0027375,A000567,2025-03-15,Transfer,Mobile,397.46
T0027376,A000568,2025-03-20,Online,Web,-102.03
T0027377,A000568,2024-08-25,Refund,Mobile,32.69
T0027378,A000568,2025-07-11,POS,Web,-73.33
T0027379,A000568,2023-08-21,POS,POS,-26.84
T0027380,A000568,2024-08-31,POS,Mobile,-79.94
T0027381,A000568,2024-02-10,POS,POS,-25.55
T0027382,A000568,2023-06-04,Bill,Mobile,-89.19
T0027383,A000568,2025-09-14,Online,Mobile,-79.88
T0027384,A000568,2025-05-21,Online,Web,-93.88
T0027385,A000568,2023-10-23,Online,Mobile,-42.68
T0027386,A000568,2023-08-07,Transfer,Web,156.84
T0027387,A000568,2024-06-05,Bill,POS,-140.38
T0027388,A000568,2025-06-20,POS,Mobile,-8.67
T0027389,A000568,2025-03-12,Online,POS,-16.8
T0027390,A000568,2023-12-23,Bill,Mobile,-101.61
T0027391,A000568,2025-03-26,POS,Mobile,-6.47
T0027392,A000568,2023-06-28,Refund,Mobile,68.12
T0027393,A000568,2024-09-28,Online,Branch,-23.32
T0027394,A000568,2023-11-11,POS,Web,-45.15
T0027395,A000568,2024-05-07,POS,Mobile,-30.33
T0027396,A000568,2025-09-04,POS,Web,-47.98
T0027397,A000568,2024-10-18,Fee,Web,-25.0
T0027398,A000568,2025-06-23,ATM,Web,-49.43
T0027399,A000568,2024-02-21,POS,POS,-30.99
T0027400,A000568,2024-01-19,ATM,Mobile,-94.45
T0027401,A000568,2025-02-10,Bill,Web,-23.58
T0027402,A000568,2025-04-08,Online,Mobile,-130.79
T0027403,A000568,2023-05-21,Online,Mobile,-32.26
T0027404,A000568,2024-03-03,Fee,Branch,-5.0
T0027405,A000568,2023-12-11,Transfer,Branch,-52.02
T0027406,A000568,2025-05-21,ATM,Mobile,-32.75
T0027407,A000568,2024-09-09,POS,Mobile,-19.93
T0027408,A000568,2025-09-13,Transfer,Mobile,81.99
T0027409,A000568,2024-05-16,POS,Mobile,-12.44
T0027410,A000568,2025-05-06,ATM,Mobile,-86.15
T0027411,A000568,2025-05-25,POS,Mobile,-25.38
T0027412,A000568,2024-11-14,Bill,Mobile,-72.44
T0027413,A000568,2023-12-12,Bill,Mobile,-20.98
T0027414,A000568,2023-07-01,ATM,Web,-122.22
T0027415,A000568,2024-03-23,Transfer,Mobile,-183.82
T0027416,A000568,2025-04-17,Online,Mobile,-44.7
T0027417,A000568,2025-01-14,POS,Mobile,-71.67
T0027418,A000568,2025-08-15,Bill,Web,2.22
T0027419,A000568,2023-10-08,POS,Mobile,-54.7
T0027420,A000568,2023-04-19,POS,Web,-45.84
T0027421,A000568,2023-04-19,POS,Branch,-30.78
T0027422,A000568,2024-01-22,Transfer,Mobile,-514.37
T0027423,A000568,2025-06-02,POS,POS,-26.16
T0027424,A000568,2024-03-22,POS,Web,-48.79
T0027425,A000568,2024-06-08,Online,Web,-104.41
T0027426,A000568,2023-11-05,Online,Branch,-45.56
T0027427,A000568,2024-03-21,Salary,Mobile,1333.29
T0027428,A000568,2023-05-10,Fee,Mobile,-15.0
T0027429,A000568,2023-08-29,Online,Mobile,-7.32
T0027430,A000568,2023-09-23,Interest,Mobile,2.9
T0027431,A000568,2024-12-23,Bill,POS,-91.47
T0027432,A000568,2024-02-01,Transfer,Mobile,124.22
T0027433,A000568,2023-05-14,Salary,Mobile,2301.92
T0027434,A000568,2024-01-17,POS,Branch,-32.7
T0027435,A000568,2024-10-31,Online,POS,-83.95
T0027436,A000568,2025-10-02,POS,Mobile,-53.98
T0027437,A000568,2023-07-26,Salary,Mobile,1631.97
T0027438,A000569,2024-03-26,POS,POS,7.94
T0027439,A000569,2024-11-13,Online,Mobile,-36.36
T0027440,A000569,2024-11-09,POS,Mobile,-45.34
T0027441,A000569,2025-06-27,POS,ATM,4.92
T0027442,A000569,2024-02-29,POS,Mobile,-96.35
T0027443,A000569,2025-01-27,Transfer,Mobile,31.16
T0027444,A000569,2024-09-20,POS,Mobile,-21.77
T0027445,A000569,2023-06-23,POS,Web,25.27
T0027446,A000569,2023-07-07,Bill,POS,-86.8
T0027447,A000569,2024-11-21,POS,Mobile,-95.35
T0027448,A000569,2025-10-07,Transfer,Branch,-265.47
T0027449,A000569,2023-11-20,POS,Mobile,-42.18
T0027450,A000569,2025-07-30,Online,Mobile,-87.91
T0027451,A000569,2023-03-20,Online,Mobile,-10.92
T0027452,A000569,2024-08-21,Salary,ATM,2220.75
T0027453,A000569,2025-05-08,ATM,Web,-50.1
T0027454,A000569,2023-11-25,POS,Web,-21.43
T0027455,A000569,2023-12-06,Transfer,Web,-278.06
T0027456,A000569,2023-10-03,POS,POS,-22.6
T0027457,A000569,2024-02-19,Bill,Web,-9.2
T0027458,A000569,2025-07-27,POS,Mobile,-38.45
T0027459,A000569,2025-07-30,POS,Mobile,-37.03
T0027460,A000569,2025-05-08,Refund,POS,28.38
T0027461,A000569,2025-09-13,Bill,Mobile,-135.99
T0027462,A000569,2024-03-01,POS,POS,-47.59
T0027463,A000569,2023-04-06,Salary,Mobile,1890.04
T0027464,A000569,2025-03-30,Interest,Mobile,2.58
T0027465,A000569,2024-07-06,Transfer,POS,-569.52
T0027466,A000569,2025-09-11,POS,POS,-42.38
T0027467,A000569,2024-12-30,Online,POS,-12.06
T0027468,A000569,2023-11-27,ATM,Mobile,-136.75
T0027469,A000569,2024-05-06,POS,Branch,-1.87
T0027470,A000569,2024-11-10,POS,Mobile,-34.66
T0027471,A000569,2024-03-19,Transfer,Mobile,-283.38
T0027472,A000569,2024-06-23,Transfer,Mobile,359.63
T0027473,A000569,2025-05-11,Online,Mobile,-78.43
T0027474,A000569,2023-10-30,Online,POS,-63.25
T0027475,A000569,2024-04-07,Bill,POS,-10.57
T0027476,A000569,2023-06-20,Online,Web,-83.83
T0027477,A000569,2025-04-16,POS,Mobile,-67.17
T0027478,A000569,2025-07-21,ATM,Web,-145.79
T0027479,A000569,2025-09-07,Bill,POS,-82.78
T0027480,A000569,2025-07-28,Bill,Mobile,-112.4
T0027481,A000569,2025-02-28,Refund,POS,39.83
T0027482,A000569,2025-03-26,Transfer,Web,-620.08
T0027483,A000569,2025-10-02,POS,POS,26.74
T0027484,A000569,2024-07-13,ATM,Web,-91.59
T0027485,A000569,2025-03-09,Transfer,Mobile,-167.22
T0027486,A000569,2025-01-02,Transfer,Mobile,130.02
T0027487,A000569,2024-10-02,POS,POS,-1.87
T0027488,A000569,2025-08-12,POS,Web,-82.75
T0027489,A000569,2024-01-01,POS,Mobile,-50.15
T0027490,A000569,2024-03-02,ATM,Mobile,-63.61
T0027491,A000569,2024-01-30,Salary,POS,2396.34
T0027492,A000569,2024-06-30,Online,POS,-18.05
T0027493,A000569,2024-01-08,Online,Web,-44.86
T0027494,A000569,2025-06-18,POS,Branch,-41.94
T0027495,A000569,2023-06-18,Salary,Mobile,1737.08
T0027496,A000569,2024-07-20,ATM,POS,-50.31
T0027497,A000569,2023-06-04,Online,Mobile,25.99
T0027498,A000569,2023-04-18,Transfer,Mobile,-93.21
T0027499,A000569,2024-07-21,POS,Branch,-12.09
T0027500,A000569,2025-09-29,Salary,Mobile,1934.0
T0027501,A000569,2023-07-19,Transfer,Mobile,-335.82
T0027502,A000569,2024-10-24,POS,Web,-11.22
T0027503,A000569,2023-10-08,POS,Mobile,-47.41
T0027504,A000569,2023-05-05,Transfer,Mobile,-288.87
T0027505,A000569,2024-08-03,POS,ATM,-26.26
T0027506,A000569,2025-06-19,ATM,Mobile,-50.92
T0027507,A000569,2024-12-19,Salary,Mobile,1667.55
T0027508,A000569,2024-09-19,Fee,Mobile,-10.0
T0027509,A000569,2023-07-23,Bill,Mobile,-92.54
T0027510,A000569,2025-05-17,Bill,Web,-78.2
T0027511,A000569,2025-10-07,POS,POS,-6.16
T0027512,A000569,2023-08-07,Online,Mobile,-82.53
T0027513,A000569,2023-07-29,POS,Web,-122.1
T0027514,A000569,2024-06-01,Online,Web,-48.26
T0027515,A000569,2025-07-05,POS,Web,-53.5
T0027516,A000569,2023-03-30,POS,ATM,-55.11
T0027517,A000569,2023-10-07,Transfer,POS,-577.21
T0027518,A000569,2023-12-03,Online,POS,-45.21
T0027519,A000569,2024-11-20,Bill,Mobile,-74.5
T0027520,A000569,2023-07-11,ATM,Mobile,-33.63
T0027521,A000569,2024-01-08,Bill,Mobile,-105.45
T0027522,A000569,2025-02-04,POS,Mobile,2.16
T0027523,A000569,2023-04-17,POS,Mobile,-25.13
T0027524,A000569,2023-06-12,POS,Mobile,-88.13
T0027525,A000569,2024-05-03,Fee,Web,-10.0
T0027526,A000569,2025-03-08,Online,POS,26.89
T0027527,A000569,2025-09-15,ATM,Web,-25.88
T0027528,A000569,2023-06-04,POS,Web,-29.73
T0027529,A000569,2024-05-22,ATM,Mobile,-45.65
T0027530,A000569,2024-07-30,Online,Mobile,-34.32
T0027531,A000569,2025-06-16,Bill,Branch,-111.5
T0027532,A000569,2024-11-18,Online,Web,-48.97
T0027533,A000569,2023-10-14,Online,ATM,-36.49
T0027534,A000569,2025-07-11,Salary,Branch,2660.53
T0027535,A000569,2024-04-23,POS,POS,-58.7
T0027536,A000569,2023-09-27,POS,Mobile,-58.04
T0027537,A000569,2024-01-19,Salary,POS,1922.52
T0027538,A000569,2025-08-11,POS,Branch,-8.36
T0027539,A000569,2024-01-29,Salary,Mobile,1886.83
T0027540,A000569,2025-01-18,ATM,Mobile,-48.22
T0027541,A000569,2023-03-31,ATM,Mobile,-77.5
T0027542,A000569,2024-12-06,Transfer,POS,-154.42
T0027543,A000569,2023-09-07,Online,Mobile,-34.24
T0027544,A000569,2025-06-29,Bill,Web,-88.07
T0027545,A000569,2023-06-02,POS,Web,-22.14
T0027546,A000569,2023-12-16,POS,Mobile,-61.42
T0027547,A000569,2024-02-03,Transfer,POS,-359.96
T0027548,A000569,2023-05-14,Online,Mobile,-62.74
T0027549,A000569,2025-08-05,Bill,Mobile,-27.98
T0027550,A000569,2024-06-18,Salary,Branch,2523.27
T0027551,A000569,2025-07-21,Transfer,POS,-221.57
T0027552,A000569,2024-10-13,Online,Mobile,-129.12
T0027553,A000569,2024-01-28,ATM,Mobile,3.93
T0027554,A000569,2025-07-27,Bill,Mobile,-108.98
T0027555,A000569,2023-03-19,Transfer,Mobile,148.84
T0027556,A000570,2024-03-08,Transfer,Mobile,-82.02
T0027557,A000570,2024-06-02,POS,Web,22.25
T0027558,A000570,2023-11-04,Online,Web,-29.21
T0027559,A000570,2023-07-07,Online,Mobile,-72.53
T0027560,A000570,2024-01-12,Fee,Mobile,-15.0
T0027561,A000571,2024-07-11,Online,Mobile,-44.89
T0027562,A000571,2024-10-02,Fee,Mobile,-15.0
T0027563,A000571,2023-12-04,Salary,Mobile,2865.46
T0027564,A000571,2023-11-26,ATM,Mobile,-29.1
T0027565,A000571,2024-06-09,Bill,POS,-74.32
T0027566,A000571,2025-08-19,POS,POS,-93.25
T0027567,A000571,2023-07-19,Bill,Web,-63.78
T0027568,A000571,2022-12-30,Transfer,ATM,-147.09
T0027569,A000571,2024-09-10,POS,Mobile,-45.23
T0027570,A000571,2024-06-26,ATM,POS,-39.66
T0027571,A000571,2024-12-05,Online,POS,-56.31
T0027572,A000571,2024-12-13,Online,Mobile,-30.97
T0027573,A000571,2023-06-17,POS,POS,-86.04
T0027574,A000571,2025-03-25,Salary,Web,1199.2
T0027575,A000571,2023-11-22,Bill,Web,-43.3
T0027576,A000571,2023-05-24,Online,Mobile,-0.53
T0027577,A000571,2025-09-26,Online,Web,-48.59
T0027578,A000571,2024-08-30,Transfer,Web,-232.58
T0027579,A000571,2024-09-22,Online,Mobile,-30.64
T0027580,A000571,2025-06-06,POS,Mobile,-48.29
T0027581,A000571,2024-11-21,Online,POS,11.01
T0027582,A000571,2023-05-18,POS,Mobile,-17.99
T0027583,A000571,2024-04-18,POS,Mobile,0.22
T0027584,A000571,2023-03-25,POS,Mobile,-30.43
T0027585,A000571,2024-04-13,Online,Web,-34.74
T0027586,A000571,2025-05-16,Salary,Mobile,718.7
T0027587,A000571,2023-12-25,Bill,Mobile,-84.17
T0027588,A000571,2025-04-06,POS,Web,-38.27
T0027589,A000571,2023-03-14,Bill,Mobile,-157.3
T0027590,A000571,2023-12-26,Bill,Mobile,-71.5
T0027591,A000571,2025-06-14,Transfer,Mobile,16.2
T0027592,A000571,2025-08-31,POS,Mobile,-69.19
T0027593,A000571,2024-02-01,POS,Mobile,-50.15
T0027594,A000571,2024-04-23,POS,Mobile,-71.17
T0027595,A000571,2024-06-17,POS,ATM,-8.03
T0027596,A000571,2023-09-28,Online,Mobile,-47.66
T0027597,A000571,2024-04-05,POS,Mobile,-29.66
T0027598,A000571,2023-01-14,ATM,Web,-123.95
T0027599,A000571,2024-06-18,Bill,POS,-121.1
T0027600,A000571,2023-11-02,Online,Web,-29.36
T0027601,A000571,2024-02-11,Salary,Mobile,2978.83
T0027602,A000571,2024-01-21,Transfer,Mobile,180.36
T0027603,A000571,2024-09-24,Bill,Web,-33.84
T0027604,A000571,2025-02-01,Online,Web,-75.1
T0027605,A000571,2024-10-16,POS,Mobile,-23.53
T0027606,A000571,2024-07-16,Transfer,Mobile,-241.16
T0027607,A000571,2025-08-07,ATM,Mobile,-60.9
T0027608,A000571,2024-06-12,Transfer,Mobile,-111.72
T0027609,A000571,2025-03-01,Fee,Mobile,-10.0
T0027610,A000571,2024-01-14,Online,POS,6.07
T0027611,A000571,2023-05-04,Online,Mobile,-6.88
T0027612,A000571,2023-12-23,Bill,Mobile,-63.29
T0027613,A000571,2024-06-04,Transfer,Web,-459.02
T0027614,A000571,2023-04-29,POS,Mobile,-7.5
T0027615,A000571,2023-12-20,POS,POS,-31.87
T0027616,A000571,2024-05-07,Salary,Mobile,2187.82
T0027617,A000571,2024-04-14,Online,Web,-45.5
T0027618,A000571,2025-09-25,Bill,Web,-5.94
T0027619,A000571,2024-07-24,Online,Mobile,-5.97
T0027620,A000571,2023-04-26,Online,POS,-66.75
T0027621,A000571,2023-05-21,Online,Web,-60.81
T0027622,A000571,2024-03-14,ATM,Mobile,-87.74
T0027623,A000571,2023-10-30,Transfer,Mobile,-471.46
T0027624,A000571,2023-06-14,Online,POS,-7.25
T0027625,A000571,2023-05-12,POS,Mobile,-11.17
T0027626,A000571,2023-12-09,Transfer,Mobile,-275.66
T0027627,A000571,2024-09-20,POS,Mobile,-35.24
T0027628,A000571,2024-02-20,Salary,Mobile,2319.16
T0027629,A000571,2023-04-12,ATM,Branch,-123.51
T0027630,A000571,2024-09-13,POS,ATM,-25.84
T0027631,A000571,2023-02-23,Transfer,Mobile,51.16
T0027632,A000571,2023-01-26,Transfer,Web,-107.68
T0027633,A000571,2024-02-08,POS,Branch,-18.05
T0027634,A000571,2024-02-07,Salary,POS,2177.33
T0027635,A000571,2023-10-22,Bill,Mobile,-54.32
T0027636,A000571,2025-05-13,ATM,Mobile,-56.3
T0027637,A000571,2023-03-04,Bill,Mobile,-112.82
T0027638,A000571,2025-06-16,ATM,Mobile,-52.31
T0027639,A000571,2024-10-31,Online,Web,-97.06
T0027640,A000571,2023-10-21,POS,Web,-51.35
T0027641,A000571,2023-05-05,POS,Mobile,-59.36
T0027642,A000571,2025-06-24,Transfer,Mobile,-95.63
T0027643,A000571,2025-01-29,POS,Mobile,-84.36
T0027644,A000571,2024-05-30,POS,POS,-85.23
T0027645,A000571,2024-10-13,Interest,Web,0.43
T0027646,A000571,2023-10-30,POS,POS,-4.61
T0027647,A000571,2023-01-19,Online,Mobile,-6.69
T0027648,A000571,2024-09-25,POS,POS,-40.27
T0027649,A000571,2023-10-06,Transfer,Mobile,102.95
T0027650,A000571,2023-06-22,Refund,Mobile,49.06
T0027651,A000571,2023-04-12,ATM,Web,-74.38
T0027652,A000572,2023-09-21,Transfer,POS,154.01
T0027653,A000572,2024-01-30,POS,Mobile,-37.98
T0027654,A000572,2025-08-21,Online,POS,23.48
T0027655,A000572,2025-05-24,Transfer,POS,-74.99
T0027656,A000572,2024-02-19,ATM,Mobile,-32.08
T0027657,A000572,2023-07-17,POS,Mobile,-51.6
T0027658,A000572,2024-11-03,POS,Branch,-23.14
T0027659,A000572,2024-05-19,ATM,ATM,-24.58
T0027660,A000572,2023-09-21,POS,Mobile,-86.88
T0027661,A000572,2024-11-11,Salary,Mobile,2638.79
T0027662,A000572,2024-09-24,Salary,POS,2269.52
T0027663,A000572,2025-06-14,POS,Mobile,-5.29
T0027664,A000572,2024-06-17,POS,Mobile,-52.22
T0027665,A000572,2023-08-20,Online,Web,-85.99
T0027666,A000572,2025-02-14,POS,Mobile,3.67
T0027667,A000572,2025-06-23,Bill,Mobile,69.33
T0027668,A000572,2024-03-28,Salary,Branch,2445.13
T0027669,A000572,2024-09-23,Transfer,POS,-254.69
T0027670,A000572,2025-10-09,POS,Mobile,-37.89
T0027671,A000572,2023-12-13,POS,Mobile,-48.08
T0027672,A000572,2024-03-07,ATM,Mobile,-90.67
T0027673,A000572,2025-02-14,POS,Mobile,-82.7
T0027674,A000572,2024-08-05,POS,Mobile,-37.58
T0027675,A000572,2023-07-21,Online,Web,-22.69
T0027676,A000572,2025-06-27,POS,Mobile,0.82
T0027677,A000572,2024-08-08,Online,Mobile,-69.97
T0027678,A000572,2025-09-05,ATM,Branch,-18.52
T0027679,A000572,2024-11-22,POS,POS,-43.6
T0027680,A000572,2023-11-01,POS,POS,-65.99
T0027681,A000572,2024-08-11,POS,Branch,-43.2
T0027682,A000572,2025-07-04,Online,POS,-71.21
T0027683,A000572,2025-06-08,POS,Web,-41.71
T0027684,A000572,2025-03-16,Bill,ATM,-49.05
T0027685,A000572,2025-04-16,Online,Mobile,-23.61
T0027686,A000572,2025-03-27,POS,POS,-58.11
T0027687,A000572,2025-04-05,POS,Mobile,-47.47
T0027688,A000572,2025-03-26,Transfer,Mobile,-399.3
T0027689,A000572,2024-12-08,Transfer,Branch,-231.26
T0027690,A000572,2024-03-30,POS,Mobile,-84.2
T0027691,A000572,2024-03-09,Bill,Mobile,-129.82
T0027692,A000572,2025-04-13,Refund,Mobile,58.33
T0027693,A000572,2025-07-20,POS,Web,-50.24
T0027694,A000572,2023-09-06,ATM,Mobile,-119.54
T0027695,A000572,2025-08-14,Bill,POS,-216.83
T0027696,A000572,2024-01-16,POS,Web,-13.97
T0027697,A000572,2023-12-26,Transfer,Web,-124.41
T0027698,A000572,2024-10-31,Salary,Mobile,1814.76
T0027699,A000572,2025-01-09,Transfer,Mobile,53.94
T0027700,A000572,2023-10-20,Online,Mobile,5.31
T0027701,A000572,2025-06-18,POS,Mobile,-86.61
T0027702,A000572,2023-11-09,POS,Web,-51.28
T0027703,A000572,2023-09-06,Bill,Web,-115.01
T0027704,A000572,2024-09-13,Fee,Mobile,-15.0
T0027705,A000572,2023-09-07,Transfer,ATM,-98.45
T0027706,A000572,2024-01-12,Online,Web,-29.03
T0027707,A000572,2023-11-19,POS,POS,-72.61
T0027708,A000572,2024-05-27,Online,Web,-27.48
T0027709,A000573,2025-05-17,POS,Mobile,-23.33
T0027710,A000573,2024-01-14,Online,Mobile,-12.12
T0027711,A000573,2023-09-07,Salary,Mobile,2157.41
T0027712,A000573,2024-12-20,Fee,POS,-15.0
T0027713,A000573,2025-10-02,Online,Mobile,-42.49
T0027714,A000573,2025-01-02,Transfer,Mobile,-255.56
T0027715,A000573,2025-10-04,Salary,Web,2946.17
T0027716,A000573,2025-01-03,Bill,Mobile,-124.91
T0027717,A000573,2025-02-16,Bill,POS,-126.9
T0027718,A000573,2025-02-07,Online,Mobile,-62.46
T0027719,A000573,2023-07-25,Transfer,POS,-85.8
T0027720,A000573,2025-08-03,POS,POS,-67.08
T0027721,A000573,2023-07-24,POS,POS,-66.54
T0027722,A000573,2024-02-14,Online,POS,-33.39
T0027723,A000573,2024-12-31,POS,Mobile,-80.35
T0027724,A000573,2025-02-10,Transfer,ATM,-163.52
T0027725,A000573,2024-04-07,POS,POS,-44.56
T0027726,A000573,2025-03-15,Bill,Mobile,-93.49
T0027727,A000573,2025-07-02,Online,Web,-31.31
T0027728,A000573,2025-08-08,Fee,Web,-5.0
T0027729,A000573,2024-01-31,Bill,Mobile,-49.68
T0027730,A000573,2023-12-11,Salary,Mobile,1977.55
T0027731,A000573,2025-04-21,Online,POS,-71.46
T0027732,A000573,2023-10-31,Online,Web,-61.45
T0027733,A000573,2024-12-08,POS,POS,-69.7
T0027734,A000573,2025-09-12,POS,Mobile,-70.61
T0027735,A000573,2024-11-12,Transfer,Web,372.63
T0027736,A000573,2024-04-09,POS,Web,-35.1
T0027737,A000573,2023-11-11,Refund,POS,-5.98
T0027738,A000573,2024-01-28,ATM,Web,-138.16
T0027739,A000573,2025-01-22,POS,Branch,-56.1
T0027740,A000573,2025-01-14,POS,Mobile,-29.48
T0027741,A000573,2023-12-20,Salary,POS,2079.19
T0027742,A000573,2024-09-12,Bill,Web,-3.34
T0027743,A000573,2024-04-18,Online,Mobile,-76.21
T0027744,A000573,2025-04-03,Online,Web,-5.6
T0027745,A000573,2024-06-22,Bill,Mobile,-80.54
T0027746,A000573,2024-09-28,Bill,Mobile,-154.87
T0027747,A000573,2024-04-11,Online,POS,-21.99
T0027748,A000573,2024-03-10,POS,Web,-61.6
T0027749,A000573,2024-11-11,POS,POS,-36.77
T0027750,A000573,2024-12-14,Online,Mobile,-36.24
T0027751,A000573,2024-05-10,Salary,Mobile,2168.79
T0027752,A000573,2024-10-31,Online,Mobile,-53.18
T0027753,A000573,2025-06-08,Bill,POS,-72.86
T0027754,A000573,2024-04-27,POS,Mobile,-88.09
T0027755,A000573,2023-11-25,POS,Web,-54.91
T0027756,A000573,2024-10-15,Online,Web,-70.71
T0027757,A000573,2024-01-19,POS,Mobile,-79.88
T0027758,A000573,2025-04-24,POS,Mobile,-40.48
T0027759,A000573,2025-07-25,POS,Web,-70.2
T0027760,A000573,2023-07-30,Fee,Web,-25.0
T0027761,A000573,2024-09-06,Interest,Branch,2.58
T0027762,A000573,2025-06-28,Bill,Mobile,20.02
T0027763,A000574,2023-04-30,POS,Web,-65.65
T0027764,A000574,2025-02-12,Bill,POS,-124.18
T0027765,A000574,2023-01-04,Refund,Web,17.57
T0027766,A000574,2023-12-04,Online,Web,-7.61
T0027767,A000574,2023-12-29,POS,Mobile,-41.6
T0027768,A000574,2024-11-25,POS,Mobile,-84.48
T0027769,A000574,2023-03-03,Bill,POS,-28.51
T0027770,A000574,2024-11-23,Online,Mobile,6.23
T0027771,A000574,2023-05-22,POS,Web,-56.91
T0027772,A000574,2023-01-05,ATM,Web,-37.76
T0027773,A000574,2025-05-12,Online,Mobile,-41.6
T0027774,A000574,2024-04-17,Bill,Mobile,-92.22
T0027775,A000574,2025-10-07,Refund,Mobile,12.49
T0027776,A000574,2023-01-03,Transfer,Mobile,-208.27
T0027777,A000574,2025-05-18,Online,Branch,-105.28
T0027778,A000574,2025-06-25,Online,Mobile,-31.39
T0027779,A000574,2025-07-16,Online,Mobile,-61.37
T0027780,A000574,2023-08-17,POS,Mobile,2.36
T0027781,A000574,2025-07-28,Fee,Web,-5.0
T0027782,A000574,2024-05-09,ATM,Mobile,-136.37
T0027783,A000574,2023-07-03,POS,Mobile,-10.92
T0027784,A000574,2023-06-04,Bill,Mobile,-136.74
T0027785,A000574,2024-04-22,Refund,Mobile,50.08
T0027786,A000574,2023-12-17,Transfer,Mobile,-441.41
T0027787,A000574,2023-07-07,POS,Mobile,-23.22
T0027788,A000574,2023-07-11,Online,Mobile,-69.12
T0027789,A000574,2023-01-23,POS,Mobile,18.22
T0027790,A000574,2023-09-04,POS,Web,-35.35
T0027791,A000574,2024-09-02,Transfer,POS,-615.43
T0027792,A000574,2025-01-08,POS,POS,-18.03
T0027793,A000574,2024-06-08,Transfer,Mobile,176.44
T0027794,A000574,2025-02-27,Transfer,ATM,-295.03
T0027795,A000574,2024-09-04,Fee,Mobile,-10.0
T0027796,A000574,2025-06-27,Online,Web,-30.63
T0027797,A000574,2025-04-27,POS,POS,-51.92
T0027798,A000574,2024-06-12,Online,Mobile,-29.77
T0027799,A000575,2023-06-09,Bill,Web,-96.79
T0027800,A000575,2024-07-28,POS,Mobile,-20.14
T0027801,A000575,2024-01-14,Online,Web,-10.52
T0027802,A000575,2022-04-30,POS,Branch,-16.51
T0027803,A000575,2022-11-11,ATM,POS,-139.63
T0027804,A000575,2022-10-27,Bill,Mobile,-33.77
T0027805,A000575,2023-01-08,Bill,Mobile,-77.21
T0027806,A000575,2023-08-19,Online,Web,-84.15
T0027807,A000575,2023-06-15,Online,Mobile,-40.2
T0027808,A000575,2022-03-27,POS,POS,-69.69
T0027809,A000575,2024-02-16,Online,Mobile,-42.12
T0027810,A000575,2022-08-04,Online,Branch,-5.59
T0027811,A000575,2025-04-30,Transfer,Mobile,236.34
T0027812,A000575,2022-09-13,Online,POS,12.88
T0027813,A000575,2024-12-10,Online,Mobile,-27.87
T0027814,A000575,2025-02-14,POS,Mobile,-139.26
T0027815,A000575,2024-10-29,Online,Web,-38.84
T0027816,A000575,2023-03-07,Salary,Web,1580.49
T0027817,A000575,2023-02-14,Salary,Branch,1988.89
T0027818,A000575,2023-06-18,POS,Mobile,-59.24
T0027819,A000575,2025-05-03,Online,Branch,-102.79
T0027820,A000575,2023-02-19,Online,Web,15.41
T0027821,A000575,2024-06-07,POS,Mobile,-48.87
T0027822,A000575,2023-04-12,POS,POS,-55.48
T0027823,A000575,2024-03-18,POS,ATM,-15.9
T0027824,A000575,2024-03-03,Online,Mobile,-86.93
T0027825,A000575,2025-02-22,Bill,Mobile,-40.53
T0027826,A000575,2023-11-27,Bill,Mobile,-25.51
T0027827,A000575,2023-03-31,Online,POS,-75.37
T0027828,A000575,2022-07-07,ATM,Mobile,-88.74
T0027829,A000575,2025-07-12,ATM,Web,-34.28
T0027830,A000575,2024-05-06,Bill,Mobile,-108.3
T0027831,A000575,2025-09-14,Online,Mobile,-56.01
T0027832,A000575,2024-02-01,POS,Mobile,-103.07
T0027833,A000575,2023-11-30,Bill,Mobile,-13.76
T0027834,A000575,2023-07-28,POS,Mobile,-34.73
T0027835,A000575,2025-01-01,ATM,Mobile,-89.89
T0027836,A000575,2024-01-23,Bill,Mobile,-39.35
T0027837,A000575,2024-08-26,Online,Mobile,-51.47
T0027838,A000575,2024-07-28,POS,Mobile,-13.84
T0027839,A000575,2022-05-24,Online,POS,-49.67
T0027840,A000575,2023-08-10,POS,Mobile,-33.8
T0027841,A000575,2023-05-09,POS,Web,-71.69
T0027842,A000575,2023-06-19,Online,Web,-23.35
T0027843,A000575,2023-07-04,ATM,Mobile,-75.69
T0027844,A000575,2025-08-22,POS,Mobile,-83.22
T0027845,A000575,2024-08-08,Online,Web,-37.65
T0027846,A000575,2023-11-16,ATM,POS,-19.05
T0027847,A000575,2024-06-13,POS,Mobile,-52.14
T0027848,A000575,2025-09-18,Bill,Branch,-96.97
T0027849,A000575,2025-09-05,POS,Mobile,-31.85
